,Fall 12,Fall 15,Nov 17,Fall 09,Spr 99,Updated,Format,Dec 17,Fall 04,Fall 05,Spr 06,Hol 17,Fall 11,Fall 07,Mar 18,Spr 09,Population,Spr 05,Spr 17,Fall 99,Spr 13,Spr 16,Station URL,Spr 15,Spr 04,Black,Fall 13,Feb 18,Fall 10,Fall 01,Spr 14,Fall 03,State,Spr 01,Sum 17,Win 18,Win 04,Fall 06,Rank,Win 17,Spr 10,Sum 04,Fall 08,Jan 18,Spr 08,Fall 16,Hispanic,Owner,Spr 12,Spr 11,Spr 02,Spr 07,Fall 17,Fall 00,Fall 14,Station,Market Name,Twitter Handles,Followers Count,Friends Count,Listed Count,Created At,Favourites Count,Verified,Statuses Count
44,,,,,,4-26-2018,Country,,,,,,,,,,813000,,,,,,http://wildcountry999.iheart.com/,,,66500,,,,,,,NY,,0.7,1.1,,,66,--,,,,,,,42400,iHeartMedia,,,,,--,,,WRVE-FM HD2,Albany-Schenectady-Troy,['WildCountry999'],31,22,4,2015-01-14 04:20:06,0,False,26
45,,,,,,4-26-2018,Sports,,,,,,,,,,813000,,,,,,http://www.foxsports980.com/main.html,,,66500,,,,,,,NY,,0.6,0.6,,,66,--,,,,,,,42400,iHeartMedia,,,,,--,,,WOFX-AM,Albany-Schenectady-Troy,['WOFX980'],93,138,1,2014-01-31 14:46:32,67,False,9539
46,,,,,,4-30-2018,Top 40/R,,,,,,,,,,765700,,4.8,,,,http://mykiss973.com/,,,22000,,,,,,,NM,,4.6,4.6,,,69,,,,,,,,356300,AGM,,,,,4.2,,,KKSS-FM,Albuquerque,['mykiss973'],16716,81,112,2009-04-28 15:39:12,432,False,14766
47,,,,,,4-30-2018,Rock,,,,,,,,,,765700,,3.2,,,,http://94rock.iheart.com/,,,22000,,,,,,,NM,,3.4,4.3,,,69,,,,,,,,356300,iHeartMedia,,,,,5.1,,,KZRR-FM,Albuquerque,['94rock'],1768,22,41,2009-03-19 13:45:38,1,False,13366
48,,,,,,4-30-2018,Hot AC,,,,,,,,,,765700,,3.6,,,,http://1003thepeak.iheart.com/,,,22000,,,,,,,NM,,5.1,4.2,,,69,,,,,,,,356300,iHeartMedia,,,,,4.5,,,KPEK-FM,Albuquerque,['1003thepeakABQ'],3167,143,67,2009-11-04 05:41:44,200,False,14988
49,,,,,,4-30-2018,Classic Hits,,,,,,,,,,765700,,3.4,,,,http://www.big985.com/,,,22000,,,,,,,NM,,3.9,4,,,69,,,,,,,,356300,AGM,,,,,4.2,,,KABG-FM,Albuquerque,['big985nm'],306,257,2,2013-11-19 20:41:27,43,False,1445
50,,,,,,4-30-2018,Country,,,,,,,,,,765700,,4.5,,,,http://bigi1079.iheart.com/,,,22000,,,,,,,NM,,3.7,3.7,,,69,,,,,,,,356300,iHeartMedia,,,,,4,,,KBQI-FM,Albuquerque,['bigi1079'],1665,140,55,2009-04-01 16:03:58,14,False,12852
51,,,,,,4-30-2018,Classic Rock,,,,,,,,,,765700,,3.5,,,,http://www.coyote1025.com/,,,22000,,,,,,,NM,,3.3,3.7,,,69,,,,,,,,356300,AGM,,,,,4,,,KIOT-FM,Albuquerque,['coyote1025'],654,167,12,2009-05-12 12:50:00,39,False,4680
52,,,,,,4-30-2018,Regional Mexican,,,,,,,,,,765700,,2.1,,,,http://www.radiolobo.net/,,,22000,,,,,,,NM,,4.5,2.8,,,69,,,,,,,,356300,AGM,,,,,2.1,,,KLVO-FM,Albuquerque,['radiolobonm'],2567,916,32,2009-03-11 12:12:25,106,False,8169
53,,,,,,4-30-2018,Classic Country,,,,,,,,,,765700,,2.6,,,,http://classiccountry981.iheart.com/,,,22000,,,,,,,NM,,2.6,2.3,,,69,,,,,,,,356300,iHeartMedia,,,,,2.2,,,KBQI-FM HD2,Albuquerque,['thebullabq'],32,41,1,2015-01-12 23:22:56,1,False,272
54,,,,,,4-30-2018,Alternative,,,,,,,,,,765700,,2.2,,,,http://1041theedge.iheart.com/,,,22000,,,,,,,NM,,2.4,2.2,,,69,,,,,,,,356300,iHeartMedia,,,,,2,,,KTEG-FM,Albuquerque,['1041theedge'],1987,68,40,2011-02-21 14:10:21,139,False,13611
55,,,,,,4-30-2018,R&B Oldies,,,,,,,,,,765700,,1.9,,,,http://hotabq.iheart.com/,,,22000,,,,,,,NM,,1.7,2.1,,,69,,,,,,,,356300,iHeartMedia,,,,,1.7,,,KOLZ-FM,Albuquerque,['hot951abq'],189,41,8,2014-01-08 01:02:51,58,False,11362
56,,,,,,4-30-2018,Hot AC,,,,,,,,,,765700,,1.6,,,,http://mymix1051.com/,,,22000,,,,,,,NM,,2.2,1.4,,,69,,,,,,,,356300,AGM,,,,,1.6,,,KKRG-FM,Albuquerque,['MyMix1051'],208,16,36,2014-02-25 06:02:54,128,False,6757
57,,,,,,4-30-2018,Urban,,,,,,,,,,765700,,1.6,,,,http://1009thebeat.iheart.com/,,,22000,,,,,,,NM,,1.3,1.4,,,69,,,,,,,,356300,iHeartMedia,,,,,1.7,,,KZRR-FM HD2,Albuquerque,['1009thebeat'],104,53,2,2014-12-17 00:50:28,8,False,326
58,,,,,,4-30-2018,Talk,,,,,,,,,,765700,,0.6,,,,http://abqtalk.iheart.com/,,,22000,,,,,,,NM,,0.6,1,,,69,,,,,,,,356300,iHeartMedia,,,,,0.7,,,KABQ-AM,Albuquerque,['KABQAM1350'],232,38,20,2009-06-25 01:53:48,0,False,14527
59,,,,,,4-30-2018,Sports,,,,,,,,,,765700,,1,,,,http://www.1017theteam.com/,,,22000,,,,,,,NM,,0.9,0.9,,,69,,,,,,,,356300,Team,,,,,1.2,,,KQTM-FM,Albuquerque,['1017theteam'],3657,1670,69,2009-08-13 23:14:01,3045,False,13943
60,,,,,,4-30-2018,Classic Hits,,,,,,,,,,765700,,1.9,,,,http://1047kabq.iheart.com/,,,22000,,,,,,,NM,,1.2,0.7,,,69,,,,,,,,356300,iHeartMedia,,,,,1.1,,,KABQ-FM,Albuquerque,['classichits1047'],,,,,,,
61,6.1,,,,,7-17-2013,Country,,,,,,9.9,,,,163700,,,,5.9,,http://www.la103.com/,,,48000,,,,,,,LA,,,,,,999,,,,,,,,4700,Mapleton,8.7,,,,,,,KLAA-FM,Alexandria,['La1035Radio'],7,0,0,2017-01-04 21:10:06,0,False,0
62,3.7,,,,,7-17-2013,AC,,,,,,5.9,,,,163700,,,,5,,http://www.sunny1069fm.com/,,,48000,,,,,,,LA,,,,,,999,,,,,,,,4700,Flinn,5.3,,,,,,,KEDG-FM,Alexandria,[None],,,,,,,
63,4.7,,,,,7-17-2013,Classic Country,,,,,,6.4,,,,163700,,,,4.5,,http://www.1055kbuck.com/,,,48000,,,,,,,LA,,,,,,999,,,,,,,,4700,Mapleton,6.7,,,,,,,KBKK-FM,Alexandria,[''],,,,,,,
64,0.9,,,,,7-17-2013,Christian AC,,,,,,1,,,,163700,,,,1,,http://www.thetruth1043.com/,,,48000,,,,,,,LA,,,,,,999,,,,,,,,4700,Mapleton,1,,,,,,,KEZP-FM,Alexandria,[None],,,,,,,
65,,,,,,4-26-2018,Classic Rock,,,,,,,,,,728100,,,,,,http://www.999thehawk.com/,,,41200,,,,,,,PA,,9.2,10.8,,,71,8.6,,,,,,,109900,Connoisseur,,,,,9.4,,,WODE-FM,Allentown-Bethlehem,['999TheHawk'],1334,528,35,2009-03-26 21:29:40,69,False,3379
66,,,,,,4-26-2018,Top 40/M,,,,,,,,,,728100,,,,,,http://b104.iheart.com/,,,41200,,,,,,,PA,,9.3,10.2,,,71,10.5,,,,,,,109900,iHeartMedia,,,,,9.8,,,WAEB-FM,Allentown-Bethlehem,['B104'],6006,723,139,2009-02-16 17:47:21,1385,False,57252
67,,,,,,4-26-2018,Rock,,,,,,,,,,728100,,,,,,http://www.951zzo.iheart.com/,,,41200,,,,,,,PA,,6.3,6.2,,,71,6.7,,,,,,,109900,iHeartMedia,,,,,6.2,,,WZZO-FM,Allentown-Bethlehem,[None],,,,,,,
68,,,,,,4-26-2018,Talk,,,,,,,,,,728100,,,,,,http://www.790waeb.iheart.com/,,,41200,,,,,,,PA,,5,4.5,,,71,5.1,,,,,,,109900,iHeartMedia,,,,,4.9,,,WAEB-AM,Allentown-Bethlehem,[None],,,,,,,
69,,,,,,4-26-2018,Tropical,,,,,,,,,,728100,,,,,,http://www.holaenturadio.com/,,,41200,,,,,,,PA,,4,3,,,71,1.9,,,,,,,109900,Braccili,,,,,3.1,,,WHOL-AM,Allentown-Bethlehem,[None],,,,,,,
70,,,,,,4-26-2018,Alternative,,,,,,,,,,728100,,,,,,http://www.spinradio.fm/,,,41200,,,,,,,PA,,0.9,1,,,71,1.4,,,,,,,109900,Connoisseur,,,,,1.5,,,WWYY-FM,Allentown-Bethlehem,['ilovespinradio'],672,310,19,2014-10-24 22:09:27,643,False,10331
71,,,,,,8-07-2012,AC,,,,,,8.5,,,,108600,,,,,,http://www.mymix947.com/,,,2300,,,8.2,,,,PA,,,,,,603,,,,,,,,1300,Sherlock,11.2,5.4,,,,,,WBRX-FM,Altoona,['ilovespinradio'],672,310,19,2014-10-24 22:09:27,643,False,10331
72,,,,,,8-07-2012,N/T,,,,,,4.3,,,,108600,,,,,,http://www.wrta.com/,,,2300,,,7.5,,,,PA,,,,,,603,,,,,,,,1300,Sherlock,5.9,6.7,,,,,,WRTA-AM,Altoona,[''],,,,,,,
73,,,,,,8-07-2012,Adult Standards,,,,,,2.1,,,,108600,,,,,,http://www.wkmcam.com/,,,2300,,,0.7,,,,PA,,,,,,603,,,,,,,,1300,Sherlock,3.3,3.4,,,,,,WKMC-AM,Altoona,[None],,,,,,,
74,,,,,,8-07-2012,Country,,,,,,2.1,,,,108600,,,,,,http://www.truecountry943.com/,,,2300,,,1.4,,,,PA,,,,,,603,,,,,,,,1300,Sherlock,1.3,0.7,,,,,,WBXQ-FM,Altoona,[None],,,,,,,
75,,,,,,1-26-2018,Classic Hits,,,,,,,,,,256500,,17,,,10.2,http://www.1009theeagle.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,13.3,71900,Alpha,,,,,15.2,,,KXGL-FM,Amarillo,['1009eagle'],2037,403,36,2009-02-24 18:05:29,43,False,21261
76,,,,,,1-26-2018,Top 40/R,,,,,,,,,,256500,,6.3,,,6,http://www.931thebeat.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,6.1,71900,Cumulus,,,,,7.7,,,KQIZ-FM,Amarillo,['931thebeat'],1534,659,24,2010-07-19 17:23:26,423,False,3257
77,,,,,,1-26-2018,Country,,,,,,,,,,256500,,7,,,7.4,http://www.kgncfm.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,6.5,71900,Alpha,,,,,6.7,,,KGNC-FM,Amarillo,['KGNCFM'],1935,393,47,2009-03-26 15:34:33,124,False,8839
78,,,,,,1-26-2018,Active Rock,,,,,,,,,,256500,,4.3,,,4.6,http://www.amarillosrockstation.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,5.5,71900,Cumulus,,,,,6.1,,,KZRK-FM,Amarillo,[None],,,,,,,
79,,,,,,1-26-2018,Top 40/M,,,,,,,,,,256500,,5.3,,,5.6,http://www.kissfm969.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,5.1,71900,Townsquare,,,,,5.7,,,KXSS-FM,Amarillo,['kissamarillo'],4552,2427,43,2009-03-10 21:55:47,1031,False,9258
80,,,,,,1-26-2018,Country,,,,,,,,,,256500,,4.7,,,6,http://www.blakefm.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,5.5,71900,Townsquare,,,,,4.4,,,KATP-FM,Amarillo,['TheBullAmarillo'],945,513,16,2012-01-04 17:18:01,868,False,7266
81,,,,,,1-26-2018,AC,,,,,,,,,,256500,,4.3,,,4.6,http://www.mix941kmxj.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,4.1,71900,Townsquare,,,,,3.7,,,KMXJ-FM,Amarillo,['mixamarillo'],1125,298,25,2009-06-18 18:56:19,226,False,7923
82,,,,,,1-26-2018,Talk,,,,,,,,,,256500,,4,,,4.6,http://www.kgncam.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,4.4,71900,Alpha,,,,,3.4,,,KGNC-AM,Amarillo,['KGNCAM'],657,276,22,2013-09-12 14:16:26,134,False,15007
83,,,,,,1-26-2018,Classic Rock,,,,,,,,,,256500,,1.7,,,3.9,http://lonestar987.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,2.4,71900,Townsquare,,,,,3,,,KPRF-FM,Amarillo,['Lonestar987'],536,211,28,2009-12-28 04:32:52,103,False,2802
84,,,,,,1-26-2018,Country,,,,,,,,,,256500,,1.7,,,3.2,http://www.957nashicon.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,2,71900,Cumulus,,,,,2,,,KARX-FM,Amarillo,['Lonestar987'],536,211,28,2009-12-28 04:32:52,103,False,2802
85,,,,,,1-26-2018,Country,,,,,,,,,,256500,,2,,,1.4,http://kpur107.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,1.7,71900,Cumulus,,,,,1.7,,,KPUR-FM,Amarillo,[None],,,,,,,
86,,,,,,1-26-2018,N/T,,,,,,,,,,256500,,1.7,,,2.1,http://www.newsradio940.com/,,,15400,,,,,,,TX,,,,,,170,,,,,,,2,71900,Townsquare,,,,,1,,,KIXZ-AM,Amarillo,['voiceofamarillo'],218,142,14,2010-01-05 14:54:55,5,False,4202
87,,,,,,1-25-2018,Classic Hits,,,,,,,,,,248200,,6.7,,,8.7,http://www.kool973.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,6.4,22200,Alpha,,,,,7.5,,,KEAG-FM,Anchorage,['kool973'],55,114,0,2009-07-20 16:12:14,2,False,173
88,,,,,,1-25-2018,Top 40/M,,,,,,,,,,248200,,7.1,,,6.9,http://www.kgot.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,7.2,22200,iHeartMedia,,,,,6.4,,,KGOT-FM,Anchorage,['1013kgot'],1619,276,66,2009-07-15 22:14:36,439,False,19465
89,,,,,,1-25-2018,AC,,,,,,,,,,248200,,4.5,,,4.7,http://www.magic989fm.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,5.6,22200,iHeartMedia,,,,,5.6,,,KYMG-FM,Anchorage,['Magic989'],125,68,21,2011-11-01 21:48:10,0,False,6461
90,,,,,,1-25-2018,Country,,,,,,,,,,248200,,4.5,,,4,http://www.kbrj.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,4,22200,Alpha,,,,,4.9,,,KBRJ-FM,Anchorage,['kbear1041'],731,516,21,2010-03-10 02:13:29,480,False,8587
91,,,,,,1-25-2018,N/T,,,,,,,,,,248200,,4.5,,,5.1,http://www.650keni.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,2.4,22200,iHeartMedia,,,,,4.5,,,KENI-AM,Anchorage,['650keni'],342,190,97,2010-10-15 22:32:53,3809,False,19367
92,,,,,,1-25-2018,Active Rock,,,,,,,,,,248200,,7.8,,,6.9,http://www.kwhl.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,5.2,22200,Alpha,,,,,4.5,,,KWHL-FM,Anchorage,['1065kwhl'],1413,373,36,2009-02-24 03:00:42,52,False,5916
93,,,,,,1-25-2018,Hot AC,,,,,,,,,,248200,,4.1,,,5.8,http://www.kmxs.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,5.2,22200,Alpha,,,,,4.1,,,KMXS-FM,Anchorage,['mix1031Alaska'],32,32,0,2015-12-08 20:44:36,14,False,129
94,,,,,,1-25-2018,Classic Rock,,,,,,,,,,248200,,3.4,,,3.3,http://www.1005thefox.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,5.2,22200,iHeartMedia,,,,,3.7,,,KBFX-FM,Anchorage,['1005TheFox'],76,2,5,2010-06-02 00:17:28,0,False,10303
95,,,,,,1-25-2018,Country,,,,,,,,,,248200,,3.4,,,3.6,http://www.kash1075.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,4.4,22200,iHeartMedia,,,,,3.4,,,KASH-FM,Anchorage,['kashcountry1075'],622,204,36,2010-03-17 14:36:42,0,False,13222
96,,,,,,1-25-2018,Talk,,,,,,,,,,248200,,3.7,,,2.9,http://www.kfqd.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,3.6,22200,Alpha,,,,,2.2,,,KFQD-AM,Anchorage,['kfqd'],1315,36,59,2009-06-04 16:12:56,2,False,1781
97,,,,,,1-25-2018,Sports,,,,,,,,,,248200,,1.1,,,0.7,http://www.550thezone.com/,,,18000,,,,,,,AK,,,,,,174,,,,,,,1.6,22200,iHeartMedia,,,,,2.2,,,KTZN-AM,Anchorage,['550thezone'],5,15,0,2013-05-10 01:14:58,0,False,1
98,,,,,,1-24-2018,Country,,,,,,,,,,324000,,4,,,7.9,http://www.w4country.com/,,,42800,,,,,,,MI,,,,,,150,,,,,,,4.6,14500,Cumulus,,,,,4.3,,,WWWW-FM,Ann Arbor,['WWWWCountry'],2589,2566,18,2011-01-10 16:11:58,1610,True,4739
99,,,,,,1-24-2018,AAA,,,,,,,,,,324000,,3.3,,,3.6,http://www.annarbors107one.com/,,,42800,,,,,,,MI,,,,,,150,,,,,,,3.9,14500,Cumulus,,,,,3.2,,,WQKL-FM,Ann Arbor,['annarbors107one'],8006,7939,171,2009-05-15 16:10:52,6989,True,5439
100,,,,,,1-24-2018,Sports,,,,,,,,,,324000,,1.8,,,1.1,http://www.wtka.com/,,,42800,,,,,,,MI,,,,,,150,,,,,,,1.8,14500,Cumulus,,,,,1.4,,,WTKA-AM,Ann Arbor,['michiganinsider'],42285,1064,640,2009-04-01 18:47:22,4310,True,31265
101,,,,,,1-23-2018,Country,,,,,,,,,,346900,,11.4,,,11.3,http://www.wncy.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,11.8,13000,Midwest,,,,,9.5,,,WNCY-FM,Appleton-Oshkosh,['y100country'],4906,1706,89,2009-03-11 14:17:18,376,False,16317
102,,,,,,1-23-2018,Rock,,,,,,,,,,346900,,7.4,,,5.6,http://www.wapl.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,7.4,13000,Woodward,,,,,6.7,,,WAPL-FM,Appleton-Oshkosh,['waplrocks'],1800,607,32,2009-08-31 19:32:10,632,False,9477
103,,,,,,1-23-2018,Classic Hits,,,,,,,,,,346900,,7.1,,,7.8,http://www.1039wvbo.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,6.1,13000,Cumulus,,,,,4.5,,,WVBO-FM,Appleton-Oshkosh,['waplrocks'],1800,607,32,2009-08-31 19:32:10,632,False,9477
104,,,,,,1-23-2018,Classic Country,,,,,,,,,,346900,,4,,,6,http://www.935dukefm.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,4.4,13000,Midwest,,,,,4.3,,,WGEE-FM,Appleton-Oshkosh,[None],,,,,,,
105,,,,,,1-23-2018,Adult Hits,,,,,,,,,,346900,,5,,,3.3,http://www943jackfm.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,3.7,13000,Midwest,,,,,4,,,WYDR-FM,Appleton-Oshkosh,[None],,,,,,,
106,,,,,,1-23-2018,N/T,,,,,,,,,,346900,,2.9,,,3.8,http://www.whby.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,3.2,13000,Woodward,,,,,3.6,,,WHBY-AM,Appleton-Oshkosh,['whby'],2838,162,146,2009-03-17 18:16:33,186,False,40026
107,,,,,,1-23-2018,Alternative,,,,,,,,,,346900,,2.9,,,2.9,http://www.fox969.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,3.7,13000,Cumulus,,,,,2.4,,,WWWX-FM,Appleton-Oshkosh,['whby'],2838,162,146,2009-03-17 18:16:33,186,False,40026
108,,,,,,1-23-2018,Adult Standards,,,,,,,,,,346900,,1,,,1.6,http://www.1280wnam.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,2,13000,Cumulus,,,,,1.9,,,WNAM-AM,Appleton-Oshkosh,[None],,,,,,,
109,,,,,,1-23-2018,Country,,,,,,,,,,346900,,1.9,,,2.2,http://www.thewolf.fm/,,,6800,,,,,,,WI,,,,,,137,,,,,,,1.7,13000,Cumulus,,,,,1.4,,,WPKR-FM,Appleton-Oshkosh,[None],,,,,,,
110,,,,,,1-23-2018,Sports,,,,,,,,,,346900,,0.7,,,1.1,http://www.am1570thescore.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,1.2,13000,Woodward,,,,,1.2,,,WSCO-AM,Appleton-Oshkosh,[None],,,,,,,
111,,,,,,1-23-2018,N/T,,,,,,,,,,346900,,0.7,,,1.1,http://www.1490wosh.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,1.2,13000,Cumulus,,,,,1,,,WOSH-AM,Appleton-Oshkosh,['woshnews'],759,442,19,2011-04-06 19:20:28,26,False,9442
112,,,,,,1-23-2018,Adult Hits,,,,,,,,,,346900,,0.5,,,0.9,http://www.kz1043.com/,,,6800,,,,,,,WI,,,,,,137,,,,,,,0.7,13000,Woodward,,,,,0.7,,,WKZG-FM,Appleton-Oshkosh,['share?text=&url=http%3A%2F%2Fwww.kz1043.com%2Fsyn%2F1290%2F42937%2F42937'],,,,,,,
113,,,,,,1-09-2018,Country,,,,,,,,,,302300,,11.7,,,14.2,http://99kisscountry.iheart.com/,,,17100,,,,,,,NC,,,,,,157,,,,,,,13.6,15500,iHeartMedia,,,,,13,,,WKSF-FM,Asheville,['99kisscountry'],7033,297,178,2009-01-14 13:51:41,298,False,25822
114,,,,,,1-09-2018,Talk,,,,,,,,,,302300,,4.1,,,7.5,http://wwnc.iheart.com/,,,17100,,,,,,,NC,,,,,,157,,,,,,,6.4,15500,iHeartMedia,,,,,4.8,,,WWNC-AM,Asheville,['newsradio570'],1685,1011,119,2009-04-24 13:18:16,146,False,24955
115,,,,,,1-09-2018,Top 40/M,,,,,,,,,,302300,,5.2,,,3.9,http://star1043.iheart.com/,,,17100,,,,,,,NC,,,,,,157,,,,,,,5.1,15500,iHeartMedia,,,,,4.4,,,WQNQ-FM,Asheville,['star1043'],1495,200,87,2009-04-09 13:10:46,55,False,21278
116,,,,,,1-09-2018,Classic Rock,,,,,,,,,,302300,,2.1,,,1.8,http://1051rocks.iheart.com/,,,17100,,,,,,,NC,,,,,,157,,,,,,,3.1,15500,iHeartMedia,,,,,2.7,,,WQNS-FM,Asheville,['rock1051'],808,190,51,2009-05-19 14:17:25,225,False,13312
117,,,,,,1-09-2018,Adult Hits,,,,,,,,,,302300,,3.8,,,4.3,http://977thebrew.com/,,,17100,,,,,,,NC,,,,,,157,,,,,,,2.7,15500,iHeartMedia,,,,,2.4,,,WKSF-FM HD2,Asheville,['977thebrew'],181,116,18,2014-07-07 17:16:21,13,False,6571
118,,,,,,1-09-2018,Talk,,,,,,,,,,302300,,0.7,,,1.1,http://880therevolution.iheart.com/,,,17100,,,,,,,NC,,,,,,157,,,,,,,0.7,15500,iHeartMedia,,,,,0.7,,,WPEK-AM,Asheville,['880revolution'],1987,1424,148,2009-02-04 04:14:03,34,False,20299
119,,,,,,1-22-2008,Regional Mexican,,,,,,,9.5,,,57800,,,,,,,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,Entravision,,,,7.1,,,,KPVW-FM,Aspen,[None],,,,,,,
120,,,,,,1-22-2008,Country,,,,,,,8.1,,,57800,,,,,,http://www.kmts.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,Colorado West,,,,7.1,,,,KMTS-FM,Aspen,[None],,,,,,,
121,,,,,,1-22-2008,Adult Hits,,,,,,,5.4,,,57800,,,,,,,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,NRC,,,,7.1,,,,KKCH-FM,Aspen,[None],,,,,,,
122,,,,,,1-22-2008,Top 40/M,,,,,,,4.1,,,57800,,,,,,http://www.931magic.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,MBC Grand,,,,5.7,,,,KMGJ-FM,Aspen,['931magic'],3667,2827,64,2009-03-03 13:59:59,576,False,4396
123,,,,,,1-22-2008,Classic Rock,,,,,,,4.1,,,57800,,,,,,,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,Four Corners,,,,7.1,,,,KRVG-FM,Aspen,[None],,,,,,,
124,,,,,,1-22-2008,AAA,,,,,,,4.1,,,57800,,,,,,http://www.kspnradio.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,NRC,,,,4.3,,,,KSPN-FM,Aspen,['931magic'],3667,2827,64,2009-03-03 13:59:59,576,False,4396
125,,,,,,1-22-2008,Top 40/M,,,,,,,2.8,,,57800,,,,,,http://www.radiofreeaspen.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,Simon T,,,,1.4,,,,KCUF-FM,Aspen,[None],,,,,,,
126,,,,,,1-22-2008,Oldies,,,,,,,2.7,,,57800,,,,,,,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,NRC,,,,2.9,,,,KJEB-FM,Aspen,[None],,,,,,,
127,,,,,,1-22-2008,Talk,,,,,,,2.7,,,57800,,,,,,,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,NRC,,,,4.3,,,,KNFO-FM,Aspen,[None],,,,,,,
128,,,,,,1-22-2008,AAA,,,,,,,2.7,,,57800,,,,,,,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,Cool Radio,,,,2.9,,,,KSNO-FM,Aspen,[None],,,,,,,
129,,,,,,1-22-2008,AC,,,,,,,2.7,,,57800,,,,,,,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,M Rodriguez,,,,2.9,,,,KUUR-FM,Aspen,[None],,,,,,,
130,,,,,,1-22-2008,Adult Hits,,,,,,,2.7,,,57800,,,,,,http://www.drive105.net/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,Four Corners,,,,2.9,,,,KZKS-FM,Aspen,[None],,,,,,,
131,,,,,,1-22-2008,Country,,,,,,,1.4,,,57800,,,,,,http://www.kekbfm.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,Townsquare,,,,1.4,,,,KEKB-FM,Aspen,['KEKBCountry'],1347,259,25,2010-02-17 04:43:07,18,False,5373
132,,,,,,1-22-2008,Adult Hits,,,,,,,1.4,,,57800,,,,,,http://www.thevault1007.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,MBC Grand,,,,--,,,,KKVT-FM,Aspen,['thevault1007'],362,293,8,2010-10-07 16:51:09,3,False,990
133,,,,,,1-22-2008,Country,,,,,,,1.4,,,57800,,,,,,http://www.thevault923.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,MBC Grand,,,,--,,,,KMOZ-FM,Aspen,['thevault1007'],362,293,8,2010-10-07 16:51:09,3,False,990
134,,,,,,1-22-2008,N/T,,,,,,,1.4,,,57800,,,,,,http://www.1100knzz.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,MBC Grand,,,,1.4,,,,KNZZ-AM,Aspen,['FoxNews'],17841995,408,63225,2007-03-17 19:01:26,0,True,380714
135,,,,,,1-22-2008,Classic Rock,,,,,,,1.4,,,57800,,,,,,http://www.ktunradio.com/,,,500,,,,,,,CO,,,,,,502,,,,,,,,10400,NRC,,,,1.4,,,,KTUN-FM,Aspen,[None],,,,,,,
136,,,10,,,4-16-2018,Talk,9.1,,,,8.6,,,8.4,,4823200,,,,,,http://www.wsbradio.com/,,,1660900,,9.4,,,,,GA,,,,,,8,,,,,10.2,,,473000,Cox Radio,,,,,,,,WSB-AM,Atlanta,['WSBradio'],39631,188,796,2009-08-21 16:47:11,1466,True,250170
